"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"RWLK","ReWalk Robotics Ltd.","NASD","Health Care","Medical Equipment",,"",1.800,601655
"SNNAQ","Sienna Biopharmaceuticals, Inc.","NASD","Health Care","Biotechnology",99.3,"sml",0.031,1513
"SOS","SOS Limited","NYSE","Technology","Software",,"",3.230,18187331
"SPRT","Support.com, Inc.","NASD","Technology","Software",,"",2.480,1086751
"SRAC","Stable Road Acquisition Corp.","NASD","","",,"",11.450,380214
"SRRA","Sierra Oncology, Inc.","NASD","Health Care","Biotechnology",,"",17.500,11611
"TAOP","Taoping, Inc.","NASD","Technology","Computer Services",,"",5.140,775594
"TKAT","Takung Art Co., Ltd.","AMEX","Communication Services","Internet",,"",19.600,518451
"TME","Tencent Music Entertainment Group","NYSE","Communication Services","Entertainment",,"",14.590,21158020
"VIAC","ViacomCBS Inc","NASD","Communication Services","Entertainment",18.8,"lrg",39.690,19378090
"VIACA","ViacomCBS Inc","NASD","Communication Services","Entertainment",,"",44.050,108154
"VIOT","Viomi Technology Co. Ltd.","NASD","Technology","Electronic Equipment",,"",7.640,233299
"VIPS","Vipshop Holdings Ltd.","NYSE","Consumer Discretionary","Broadline Retailers",3.3,"mid",21.890,34229685
"VLON","Vallon Pharmaceuticals Inc.","NASD","Health Care","Pharmaceuticals",,"",3.800,7812
"VNET","21Vianet Group Inc.","NASD","Communication Services","Internet",,"",24.870,1262993
"WNW","Wunong Net Technology Co Ltd.","NASD","","",,"",7.460,753873
"WPG","Washington Prime Group Inc.","NYSE","Real Estate","Retail REITs",,"",1.940,990277
"XNET","Xunlei Limited","NASD","Communication Services","Internet",,"",4.330,617824
"ZKIN","ZK International Group Co., Ltd.","NASD","Materials","Steel",,"",4.420,1014069
