"Symbol","Name","Exchange","Sector","Industry","SCTR","Universe","Close","Volume"
"PLL","Piedmont Lithium Limited","NASD","Materials","Nonferrous Metals",,"",61.310,278691
"PME","Pingtan Marine Enterprise Ltd.","NASD","Financial","Specialty Finance",,"",0.940,154337
"POAI","Predictive Oncology Inc.","NASD","Health Care","Medical Equipment",,"",0.991,1439382
"PRFX","PainReform Ltd.","NASD","Health Care","Pharmaceuticals",,"",2.440,202759
"PROG","Progenity Inc.","NASD","Health Care","Biotechnology",,"",2.240,1241549
"PRTH","Priority Technology Holdings, Inc.","NASD","Technology","Software",86.0,"sml",6.770,25238
"PT","Pintec Technology Holdings Ltd.","NASD","Financial","Consumer Finance",,"",1.070,1988253
"RESN","Resonant Inc.","NASD","Technology","Electrical Components",15.5,"sml",2.820,738134
"RMED","Ra Medical Systems Inc.","NYSE","Health Care","Medical Equipment",,"",3.030,1093144
"SANW","S&W Seed Co.","NASD","Consumer Staples","Food Products",,"",3.610,35363
"SCKT","Socket Mobile, Inc.","NASD","Technology","Telecom Equipment",,"",5.210,37255
"SCON","Superconductor Technologies, Inc.","NASD","Technology","Telecom Equipment",,"",1.180,30533
"SD","SandRidge Energy, Inc.","NYSE","Energy","Exploration & Production",,"",5.280,336115
"SFET","Safe-T Group Ltd.","NASD","Technology","Software",,"",1.320,85040
"SGTX","Sigilon Therapeutics Inc.","NASD","","",,"",13.230,39576
"SKT","Tanger Fctry Outlet Cntrs","NYSE","Real Estate","Retail REITs",86.4,"sml",16.680,952341
"SNNAQ","Sienna Biopharmaceuticals, Inc.","NASD","Health Care","Biotechnology",99.3,"sml",0.031,1513
"SPHS","Sophiris Bio, Inc.","NASD","Health Care","Biotechnology",,"",0.018,1209
"TERN","Terns Pharmaceuticals Inc.","NASD","Health Care","Biotechnology",,"",15.920,39177
"TKAT","Takung Art Co., Ltd.","AMEX","Communication Services","Internet",,"",19.600,518451
"TPGY","TPG Pace Beneficial Finance Corp.","NYSE","","",,"",12.500,2853043
"TRCH","Torchlight Energy Resources, Inc.","NASD","Energy","Exploration & Production",,"",2.090,4999761
"VINO","Gaucho Group Holdings Inc.","NASD","Real Estate","Real Estate Development",,"",3.430,145438
"VIRX","Viracta Therapeutics, Inc.","NASD","Health Care","Biotechnology",,"",8.920,283979
"VISL","Vislink Technologies, Inc.","NASD","Technology","Telecom Equipment",,"",2.320,1691384
"VUZI","Vuzix Corp.","NASD","Technology","Electronic Equipment",98.3,"sml",16.030,2840573
"WAFU","Wah Fu Education Group Limited","NASD","Consumer Discretionary","Business Training Agencies",,"",6.440,69015
"WKEY","WISeKey International Holding Ltd.","NASD","","",,"",7.430,301137
"WPG","Washington Prime Group Inc.","NYSE","Real Estate","Retail REITs",,"",1.940,990277
"XELA","Exela Technologies, Inc.","NASD","Technology","Software",,"",1.550,1040526
"XTNT","Xtant Medical Holdings, Inc.","AMEX","Consumer Discretionary","Specialty Retailers",,"",1.500,17315
"YGMZ","MingZhu Logistics Holdings Ltd.","NASD","Industrial","Trucking",,"",4.640,500368
