"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Dividend Yield","Payout Ratio","EPS (ttm)","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","EPS growth quarter over quarter","Sales growth quarter over quarter","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","Relative Strength Index (14)","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Price","Change","Volume","Earnings Date","Target Price","IPO Date","After-Hours Close","After-Hours Change"
11,"AAN","The Aaron's Company, Inc.","Industrials","Rental & Leasing Services","USA",612.03,,9.47,,0.35,1.02,1.41,,,,-7.35,-44.50%,-41.72%,,,,160.30%,9.90%,32.28,,,,,,,0.68,,,3.50%,,,0.39,0.39,62.40%,,,13.19%,2.99%,,,,-28.45%,,1.44,5.69%,5.53%,5.80%,2.18%,2.18%,-39.32%,16.11%,-39.32%,16.11%,,-1.67%,0.90%,2.40,1294.09,0.43,18.81,-0.79%,553281,10/29/2020 8:30:00 AM,26.71,11/4/1982,18.81,0.00%
12,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductors","USA",197.60,,,,0.86,0.73,4.22,,,,-3.91,-10.50%,46.30%,-68.80%,13.00%,7.90%,3.60%,66.20%,22.74,21.74,5.40%,-3.96%,48.70%,-7.40%,19.85%,6.74,-17.00%,-30.50%,-15.60%,1.70,0.90,0.35,0.57,21.90%,-20.60%,-34.80%,-5.44%,4.42%,-24.15%,-21.13%,-31.92%,-28.37%,1.82,0.38,3.77%,4.16%,3.96%,2.97%,-12.46%,-20.00%,21.67%,-50.14%,75.20%,54.24,2.10%,0.82%,2.90,640.32,1.21,8.76,2.94%,772663,11/5/2020 4:30:00 PM,9.25,9/26/2013,8.76,0.00%
13,"AAON","AAON, Inc.","Industrials","Building Products & Equipment","USA",3473.42,46.27,50.75,3.86,6.67,10.10,,57.22,0.57%,24.00%,1.44,27.00%,-8.18%,5.10%,12.00%,5.70%,42.00%,18.80%,52.26,41.32,16.70%,-0.44%,72.80%,1.04%,9.03%,20.99,18.60%,24.10%,18.10%,3.70,2.40,0.02,0.02,30.40%,18.80%,14.60%,2.18%,3.72%,10.06%,24.01%,33.55%,34.85%,0.67,1.92,3.74%,2.92%,1.02%,1.79%,14.19%,-6.77%,14.99%,-6.77%,59.85%,50.72,-3.29%,0.42%,3.30,177.85,1.57,64.71,-2.88%,279615,11/5/2020 4:30:00 PM,52.00,1/3/1991,64.71,0.00%
14,"AAP","Advance Auto Parts, Inc.","Consumer Cyclical","Specialty Retail","USA",10698.08,22.91,16.57,1.93,1.09,2.89,10.02,17.31,0.63%,12.60%,6.87,21.10%,10.68%,0.40%,11.90%,-0.30%,21.70%,9.90%,68.97,67.60,0.20%,0.00%,,-0.80%,4.38%,3.29,4.00%,13.10%,12.30%,1.40,0.40,0.27,0.00,43.90%,6.90%,4.80%,-1.12%,3.21%,1.72%,11.05%,-1.19%,-1.65%,1.27,3.39,1.89%,2.20%,-0.18%,2.29%,11.13%,-4.11%,10.34%,-7.72%,120.58%,52.23,-0.35%,0.25%,2.30,900.47,0.94,157.34,-0.11%,842965,11/10/2020 8:30:00 AM,175.13,11/29/2001,157.34,0.00%
15,"AAPL","Apple Inc.","Technology","Consumer Electronics","USA",2273481.31,40.62,30.49,3.21,8.28,34.64,25.00,38.35,0.62%,24.10%,3.27,10.20%,9.35%,7.30%,12.64%,3.30%,-3.00%,1.00%,17057.62,16990.54,0.07%,-6.93%,59.80%,,0.56%,0.83,17.60%,75.20%,31.70%,1.40,1.30,1.52,1.73,38.20%,24.10%,20.90%,1.32%,8.12%,13.61%,45.77%,76.71%,80.75%,1.28,3.22,2.44%,2.26%,1.32%,6.92%,28.67%,-6.76%,20.58%,-6.76%,143.47%,54.93,-3.11%,0.66%,2.00,114718.52,1.22,129.41,-2.47%,139989480,10/29/2020 4:30:00 PM,128.55,12/12/1980,129.40,-0.01%
16,"AAT","American Assets Trust, Inc.","Real Estate","REIT - Diversified","USA",1709.70,45.84,34.18,15.28,4.72,1.35,11.01,,3.46%,166.80%,0.63,101.50%,52.25%,10.50%,3.00%,7.10%,-61.20%,-14.20%,59.83,59.37,0.90%,,97.10%,0.14%,1.24%,2.29,1.30%,2.90%,4.30%,,,1.10,1.10,65.10%,28.20%,10.40%,2.74%,-0.69%,16.45%,2.81%,-35.79%,-37.08%,1.21,0.92,2.92%,2.85%,-5.81%,1.19%,3.32%,-13.16%,32.13%,-43.12%,35.93%,43.59,-4.90%,-0.28%,2.80,320.40,0.74,27.39,-5.16%,236259,10/27/2020 4:30:00 PM,27.60,1/13/2011,27.39,0.00%
17,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",56.71,,,,,1.00,21.01,,,,-0.02,-3.20%,,31.70%,,,81.30%,,119.16,114.95,7.20%,0.00%,5.90%,46.08%,0.46%,0.44,-4.20%,-4.60%,,9.50,9.50,0.04,0.04,,,,-8.02%,-53.09%,-41.85%,-5.23%,-18.00%,-20.36%,1.08,0.07,5.79%,11.37%,-22.77%,-43.92%,-24.73%,-60.48%,8.89%,-60.48%,131.02%,32.58,2.32%,2.09%,,1200.58,1.35,0.49,4.46%,1624890,,,10/17/2003,0.49,-0.61%
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Industrials","Airports & Air Services","USA",1502.58,,6.31,,0.50,0.71,2.09,1.84,,,-9.16,-218.60%,-28.91%,-36.10%,10.00%,8.80%,19.90%,24.90%,26.14,25.57,1.40%,-29.00%,,-0.78%,11.32%,6.08,-4.20%,-12.40%,-5.00%,1.00,1.00,1.03,1.17,57.70%,-9.70%,-7.70%,-2.17%,-0.05%,-13.15%,22.73%,96.68%,97.82%,1.35,1.69,2.60%,3.09%,-0.09%,-2.39%,14.28%,-16.22%,10.23%,-19.82%,270.01%,48.75,0.71%,0.84%,1.70,476.22,1.17,55.39,1.56%,556272,11/5/2020 8:30:00 AM,79.50,7/21/2004,55.39,0.00%
19,"AAXJ","iShares MSCI All Country Asia ex Japan ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,1.52%,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.80%,3.96%,14.81%,24.96%,19.62%,21.92%,,1.03,0.83%,0.76%,3.20%,6.38%,21.79%,0.34%,15.57%,0.34%,70.78%,67.97,-0.89%,1.82%,,1217.86,0.95,90.43,0.92%,1161907,,,8/15/2008,90.43,0.00%
20,"AAXN","Axon Enterprise, Inc.","Industrials","Aerospace & Defense","USA",7872.55,,94.98,,12.56,8.69,15.53,,,,-0.66,-97.10%,16.22%,-47.40%,18.80%,26.40%,-113.50%,27.20%,63.50,62.82,0.90%,-36.14%,88.40%,3.72%,4.96%,5.83,-3.80%,-5.60%,-1.40%,3.40,3.00,0.00,0.00,58.70%,-5.50%,-6.40%,-7.05%,-2.18%,28.16%,22.11%,60.04%,67.21%,0.62,4.56,3.67%,3.63%,-6.67%,-1.74%,25.51%,-13.27%,20.89%,-13.27%,133.46%,40.50,-5.01%,0.39%,2.20,534.42,1.23,116.85,-4.64%,656155,11/5/2020 4:30:00 PM,120.75,6/7/2001,116.85,0.00%
21,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",3195.99,12.27,11.03,1.11,10.84,2.18,,,8.17%,99.20%,2.75,-0.70%,13.41%,6.40%,11.01%,5.80%,12.00%,10.80%,96.35,90.15,6.37%,-0.15%,19.40%,-5.18%,0.26%,0.52,17.60%,17.60%,15.40%,,,0.00,0.00,,100.00%,90.30%,1.17%,3.59%,25.91%,26.62%,11.71%,11.60%,1.53,0.74,1.73%,2.44%,0.74%,4.08%,22.29%,-3.06%,16.22%,-7.79%,151.13%,54.92,-2.21%,0.68%,2.10,454.54,0.75,33.25,-1.54%,339248,10/22/2020 8:30:00 AM,34.21,4/14/1988,,
22,"ABB","ABB Ltd","Industrials","Specialty Industrial Machinery","Switzerland",60584.56,125.38,,8.59,2.33,3.54,7.02,34.50,2.97%,30.10%,0.22,-27.90%,,-15.30%,14.60%,-6.80%,-221.10%,-4.50%,2119.00,1949.83,,,4.80%,19.84%,0.28%,3.30,12.00%,41.10%,5.20%,1.40,1.10,0.38,0.52,30.70%,6.40%,21.30%,1.45%,4.84%,9.05%,19.33%,14.73%,16.06%,1.09,0.36,0.89%,1.17%,3.65%,5.85%,20.21%,0.57%,17.45%,0.57%,92.18%,68.60,-1.33%,2.47%,2.50,1632.85,1.43,28.27,1.11%,2331444,10/23/2020 8:30:00 AM,24.42,4/6/2001,28.27,0.00%
23,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - General","USA",185851.68,23.43,8.79,2.13,4.57,12.42,23.38,22.90,4.85%,100.60%,4.57,42.30%,16.25%,36.80%,10.98%,10.80%,2.20%,52.20%,1769.00,1763.64,0.10%,-26.67%,70.10%,-1.02%,0.79%,1.71,6.10%,203.50%,21.20%,1.00,0.80,5.39,5.70,68.60%,28.50%,18.00%,3.75%,2.99%,22.96%,8.36%,19.65%,21.02%,0.82,2.02,1.33%,1.93%,0.26%,6.72%,14.82%,-3.43%,33.24%,-3.43%,68.52%,57.21,-1.65%,0.03%,2.00,8076.54,0.95,105.41,-1.62%,7706039,10/30/2020 8:30:00 AM,115.71,12/10/2012,105.26,-0.14%
24,"ABC","AmerisourceBergen Corporation","Healthcare","Medical Distribution","USA",19804.22,,10.74,,0.10,,4.31,13.26,1.80%,,-16.80,-530.90%,8.28%,8.70%,8.04%,6.90%,,7.90%,204.08,146.95,0.10%,-41.77%,67.20%,-0.62%,1.82%,2.76,-8.20%,-145.30%,-105.20%,1.00,0.60,,,2.70%,-2.70%,-1.80%,0.53%,-4.34%,2.52%,-2.33%,14.90%,14.98%,0.57,1.98,1.73%,2.00%,-2.13%,-4.30%,-0.02%,-13.26%,4.62%,-13.26%,33.92%,40.00,-1.38%,0.09%,2.40,965.47,1.78,96.50,-1.29%,1716397,11/5/2020 8:30:00 AM,117.69,4/4/1995,96.50,0.00%
25,"ABCB","Ameris Bancorp","Financial","Banks - Regional","USA",2637.87,11.55,10.33,1.44,3.56,1.03,3.30,,1.58%,18.20%,3.30,-1.60%,2.67%,13.50%,8.00%,31.10%,445.10%,-4.50%,69.23,65.72,0.30%,-3.03%,85.30%,0.07%,2.76%,4.59,1.20%,9.20%,15.20%,,,0.19,0.19,,66.10%,30.90%,1.44%,9.30%,65.31%,71.95%,-10.93%,-10.51%,1.47,1.32,2.72%,3.56%,1.66%,11.09%,45.06%,-3.62%,41.90%,-12.99%,122.55%,59.98,-1.35%,1.44%,1.60,394.84,1.24,38.10,0.08%,488163,10/22/2020 4:30:00 PM,41.71,5/19/1994,38.10,0.00%
26,"ABCL","AbCellera Biologics Inc.","Healthcare","Biotechnology","Canada",10914.70,2235.56,,,535.03,,119.81,,,,0.02,-857.50%,,,,,,171.30%,271.24,178.40,23.40%,0.00%,,,0.53%,0.51,,,-61.40%,5.70,5.60,0.27,0.31,,,,-6.98%,,,,,-31.68%,,6.14,9.17%,,-14.50%,-14.50%,-14.50%,-45.63%,3.93%,-45.63%,3.93%,,-2.25%,-0.60%,,1870.23,0.60,39.10,-2.83%,1121543,,,12/11/2020,39.10,0.00%
27,"ABCM","Abcam plc","Healthcare","Biotechnology","United Kingdom",4882.20,,,,,,,,0.70%,,,,,,,,,-9.90%,226.55,183.67,,,1.36%,,0.16%,1.19,,,,,,,,,,,6.89%,11.77%,,,,9.11%,,0.79,5.53%,3.35%,3.31%,5.43%,5.43%,-12.82%,15.58%,-12.82%,15.58%,53.99,-3.31%,-1.76%,1.70,238.65,0.40,20.47,-5.01%,94535,,,10/22/2020,20.47,0.00%
28,"ABEO","Abeona Therapeutics Inc.","Healthcare","Biotechnology","USA",158.60,,,,22.66,1.28,1.64,,,,-1.04,-27.10%,25.30%,37.00%,,,77.90%,,93.77,82.55,2.20%,-12.72%,37.90%,-16.22%,2.73%,0.98,-47.00%,-62.00%,,2.70,2.70,0.00,0.02,,,,-12.78%,3.29%,49.52%,-44.91%,-51.09%,-51.99%,1.69,0.14,9.45%,8.18%,7.03%,21.57%,-23.38%,-8.15%,70.79%,-61.06%,70.79%,57.95,7.64%,0.00%,1.80,2298.01,1.36,1.69,7.64%,3127432,,,9/19/1980,1.69,0.00%
29,"ABEQ","Absolute Core Strategy ETF","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13%,0.11%,8.69%,14.16%,,1.86%,,0.23,0.78%,0.77%,0.28%,3.14%,10.36%,-0.94%,10.91%,-9.89%,41.10%,57.33,0.00%,-0.13%,,6.61,1.05,25.41,-0.13%,6920,,,1/22/2020,25.36,-0.20%
30,"ABEV","Ambev S.A.","Consumer Defensive","Beverages - Brewers","Brazil",48149.10,17.39,23.54,,,3.10,,,3.27%,,0.18,-47.40%,30.00%,39.83%,,,-8.90%,30.50%,15735.00,4394.66,,,8.63%,,1.55%,2.91,,,,,,,,,,,1.32%,9.81%,38.96%,18.06%,-33.60%,-32.61%,,0.08,1.95%,2.73%,-0.54%,9.86%,21.77%,-5.68%,44.07%,-35.12%,61.51%,53.95,-2.61%,0.33%,3.20,23306.09,1.19,2.99,-2.29%,27844487,,3.23,11/11/2013,2.97,-0.67%
31,"ABG","Asbury Automotive Group, Inc.","Consumer Cyclical","Auto & Truck Dealerships","USA",2814.24,13.48,10.23,0.73,0.41,3.45,686.40,4.50,,0.00%,10.81,15.00%,14.42%,20.80%,18.50%,4.20%,112.70%,0.20%,19.20,19.09,0.20%,-4.68%,,-0.27%,12.18%,11.17,6.70%,29.50%,11.30%,1.10,0.40,1.45,2.36,17.00%,5.20%,3.10%,4.26%,23.76%,45.30%,90.29%,30.91%,30.37%,1.74,6.43,5.09%,4.36%,0.76%,12.18%,49.30%,-4.87%,43.20%,-4.87%,262.55%,56.19,-2.61%,0.54%,2.10,208.07,0.72,142.70,-2.09%,148780,10/27/2020 8:30:00 AM,142.25,3/14/2002,142.70,0.00%
32,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",38.01,,,,,0.48,0.74,,,,-2.65,59.80%,,41.30%,,,56.70%,,9.32,9.28,0.40%,284.43%,8.50%,53.54%,0.44%,0.08,-29.30%,-31.30%,,34.00,34.00,0.00,0.00,,,,-8.03%,-4.30%,-9.48%,-40.50%,-29.40%,-29.78%,2.82,0.22,4.38%,5.27%,-0.66%,1.99%,-17.48%,-12.42%,12.13%,-81.09%,88.24%,50.07,3.48%,0.25%,,533.82,0.62,4.16,3.74%,332770,,,8/8/1997,,
33,"ABM","ABM Industries Incorporated","Industrials","Specialty Business Services","USA",2519.39,,14.32,,0.42,1.69,6.39,6.81,2.01%,,-0.02,-99.80%,9.40%,-68.40%,16.00%,4.10%,8.30%,-9.90%,66.90,65.96,1.00%,-4.80%,95.10%,-1.68%,1.31%,2.52,0.00%,0.00%,1.90%,1.50,1.50,0.40,0.48,15.10%,1.60%,0.00%,-0.94%,-2.85%,2.99%,6.92%,-1.51%,0.34%,1.24,1.19,2.11%,3.02%,-6.16%,-3.66%,5.34%,-11.65%,10.18%,-11.65%,86.55%,38.64,-2.79%,0.37%,2.00,343.00,1.18,36.92,-2.43%,405010,12/16/2020 4:30:00 PM,49.00,2/13/1969,36.92,0.00%
34,"ABMD","Abiomed, Inc.","Healthcare","Medical Devices","USA",14637.63,71.16,64.00,4.16,18.23,12.36,27.46,59.50,,0.00%,4.56,-21.00%,12.90%,10.80%,17.10%,29.60%,378.60%,2.30%,45.10,44.13,1.10%,-20.06%,97.80%,-0.84%,4.38%,6.70,16.70%,18.90%,17.90%,6.80,6.00,0.00,0.00,80.80%,27.30%,25.90%,6.63%,20.88%,24.48%,22.88%,92.05%,90.05%,1.41,9.53,2.78%,3.42%,10.02%,14.21%,26.51%,-3.68%,30.49%,-3.68%,166.14%,69.39,-2.42%,0.11%,2.30,288.26,1.26,316.73,-2.30%,361779,10/29/2020 8:30:00 AM,324.60,7/29/1987,316.73,0.00%
35,"ABNB","Airbnb, Inc.","Communication Services","Internet Content & Information","USA",89225.04,,,,24.61,,19.85,,,,-1.76,,89.30%,,,,-17.70%,-18.40%,607.80,101.58,13.50%,0.00%,4.69%,,1.66%,0.11,,,95.80%,1.60,1.60,,,52.50%,-22.80%,-28.90%,-7.09%,,,,,1.44%,,13.58,5.96%,,-5.74%,-5.74%,-5.74%,-20.47%,14.53%,-20.47%,14.53%,,-7.85%,2.86%,2.60,15451.05,0.41,139.15,-5.21%,6367563,,123.25,12/10/2020,139.50,0.25%
36,"ABR","Arbor Realty Trust, Inc.","Real Estate","REIT - Mortgage","USA",1743.57,18.88,9.07,2.36,3.21,1.46,9.07,,9.03%,129.70%,0.75,-14.30%,35.09%,-5.50%,8.00%,30.60%,73.90%,10.80%,113.77,109.10,1.30%,0.00%,41.50%,1.52%,4.66%,3.64,1.60%,9.70%,2.50%,,,4.63,4.63,67.40%,16.80%,18.80%,0.50%,4.34%,20.99%,60.05%,0.35%,-1.18%,1.86,0.38,2.02%,2.74%,-1.99%,3.69%,35.99%,-7.56%,24.95%,-9.79%,290.40%,49.02,-2.88%,0.35%,2.00,1396.08,1.14,13.82,-2.54%,1588456,10/30/2020 8:30:00 AM,14.20,4/7/2004,13.82,0.00%
37,"ABST","Absolute Software Corporation","Technology","Software - Application","Canada",580.94,,,,5.40,,,,2.10%,,,,,,,,-24.60%,11.10%,48.78,34.17,0.43%,0.00%,54.44%,,1.86%,6.44,,,,,,,,,,,1.62%,16.99%,-0.08%,19.94%,90.41%,79.37%,,0.43,3.57%,3.56%,5.33%,6.82%,18.27%,-11.69%,25.96%,-15.48%,140.61%,58.14,-1.01%,0.00%,,98.50,0.31,11.79,-1.01%,30580,,,10/27/2008,11.79,0.00%
38,"ABT","Abbott Laboratories","Healthcare","Medical Devices","USA",192194.36,58.24,24.86,4.39,5.96,6.19,40.62,91.52,1.64%,73.30%,1.88,45.20%,23.94%,12.40%,13.28%,9.50%,28.10%,9.60%,1774.48,1760.08,0.20%,-6.80%,75.70%,0.43%,0.50%,1.86,5.00%,11.00%,8.20%,1.70,1.20,0.58,0.59,56.80%,13.50%,10.50%,1.90%,0.92%,0.78%,18.71%,25.92%,26.05%,0.83,1.84,1.35%,1.60%,1.27%,0.28%,10.22%,-5.24%,5.80%,-5.24%,77.10%,54.26,-0.38%,0.04%,1.90,4760.89,1.05,109.11,-0.35%,5001130,10/21/2020 8:30:00 AM,120.47,3/1/1937,109.11,0.00%
39,"ABTX","Allegiance Bancshares, Inc.","Financial","Banks - Regional","USA",690.45,16.18,14.15,,2.91,0.93,1.94,18.66,1.17%,14.10%,2.11,4.50%,12.29%,14.40%,,34.80%,39.00%,3.60%,20.44,18.78,0.70%,-14.61%,46.30%,-1.23%,1.63%,5.23,0.80%,6.00%,17.90%,,,0.35,0.35,,80.80%,18.40%,1.22%,4.66%,44.68%,43.34%,-8.91%,-9.23%,1.19,1.11,2.78%,3.08%,0.05%,7.24%,28.83%,-3.93%,29.62%,-12.81%,62.64%,56.17,-1.28%,0.79%,3.00,58.71,1.28,33.96,-0.50%,75313,10/29/2020 8:30:00 AM,34.25,10/8/2015,33.96,0.00%
40,"ABUS","Arbutus Biopharma Corporation","Healthcare","Biotechnology","USA",315.91,,,,51.79,,2.67,,,,-1.24,-137.80%,15.30%,-9.90%,,-16.70%,81.70%,-51.60%,79.49,60.90,1.60%,-4.04%,31.10%,-6.11%,4.84%,0.99,-76.20%,128.90%,203.20%,15.90,15.90,,,,,,-12.35%,-11.03%,14.89%,88.83%,20.75%,27.70%,3.19,0.41,6.93%,10.34%,-9.71%,0.93%,35.74%,-37.99%,33.82%,-59.65%,313.64%,45.89,3.41%,-0.85%,2.00,2991.05,0.60,3.64,2.54%,1801729,11/5/2020 8:30:00 AM,,7/23/2007,3.64,0.00%
